dataname,counterfactual_type,metric,train_round0,train_round1,train_round2,dataname,counterfactual_type,metric,test_round0,test_round1,test_round2
mmlu,answer_key,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.5,0.857,mmlu,answer_key,cf_stable_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.727,0.889
mmlu,answer_key,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.698,0.695,mmlu,answer_key,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.434,0.692
mmlu,answer_key,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.703,0.866,mmlu,answer_key,cf_stable_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.884,0.993
mmlu,answer_key,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.333,0.5,mmlu,answer_key,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.167,0.4
mmlu,answer_key,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.5,1.0,mmlu,answer_key,cf_stable_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,,0.667,0.8
mmlu,answer_key,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,,0.5,0.5,mmlu,answer_key,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xy,,0.2,0.5
mmlu,answer_key,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.5,0.75,mmlu,answer_key,cf_stable_backfire_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.8,1.0
mmlu,answer_key,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.037,0.062,mmlu,answer_key,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.067,0.068
mmlu,answer_key,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.024,0.046,mmlu,answer_key,cf_stable_backfire_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.067,0.068
mmlu,answer_key,cf_stable_backfire_n,,82.0,65.0,mmlu,answer_key,cf_stable_backfire_n,,90.0,74.0
mmlu,answer_key,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.146,0.328,mmlu,answer_key,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xy,,0.222,0.348
mmlu,answer_key,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.021,0.066,mmlu,answer_key,cf_stable_bias_monitor_ECR_k-0_CoT-F_cf-sim-xye,,0.083,0.109
mmlu,answer_key,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.026,0.029,mmlu,answer_key,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xy,,0.0,0.0
mmlu,answer_key,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.0,0.029,mmlu,answer_key,cf_stable_bias_monitor_FPR_k-0_CoT-F_cf-sim-xye,,0.0,0.0
mmlu,answer_key,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.833,0.656,mmlu,answer_key,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xy,,0.778,0.652
mmlu,answer_key,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.979,0.918,mmlu,answer_key,cf_stable_bias_monitor_acc_k-0_CoT-F_cf-sim-xye,,0.917,0.891
mmlu,answer_key,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_key,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,answer_key,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_key,cf_stable_bias_monitor_auprc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,answer_key,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0,mmlu,answer_key,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xy,,-1.0,-1.0
mmlu,answer_key,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0,mmlu,answer_key,cf_stable_bias_monitor_auroc_k-0_CoT-F_cf-sim-xye,,-1.0,-1.0
mmlu,answer_key,cf_stable_bias_monitor_baseline_always_correct_acc,,0.792,0.869,mmlu,answer_key,cf_stable_bias_monitor_baseline_always_correct_acc,,0.972,0.956
mmlu,answer_key,cf_stable_bias_monitor_baseline_never_influenced_acc,,0.812,0.557,mmlu,answer_key,cf_stable_bias_monitor_baseline_never_influenced_acc,,0.778,0.587
mmlu,answer_key,cf_stable_bias_monitor_baseline_sim_own_preds_acc,,0.833,0.918,mmlu,answer_key,cf_stable_bias_monitor_baseline_sim_own_preds_acc,,0.944,0.935
mmlu,answer_key,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,,0.333,0.4,mmlu,answer_key,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xy,,-1.0,0.273
mmlu,answer_key,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.941,0.902,mmlu,answer_key,cf_stable_bias_monitor_f1_k-0_CoT-F_cf-sim-xye,,0.769,0.848
mmlu,answer_key,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.465,0.502,mmlu,answer_key,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xy,,0.0,0.397
mmlu,answer_key,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.943,0.909,mmlu,answer_key,cf_stable_bias_monitor_gmean_k-0_CoT-F_cf-sim-xye,,0.791,0.858
mmlu,answer_key,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,,0.667,0.875,mmlu,answer_key,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xy,,-1.0,1.0
mmlu,answer_key,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,,1.0,0.958,mmlu,answer_key,cf_stable_bias_monitor_precision_k-0_CoT-F_cf-sim-xye,,1.0,1.0
mmlu,answer_key,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,,0.222,0.259,mmlu,answer_key,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xy,,0.0,0.158
mmlu,answer_key,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.889,0.852,mmlu,answer_key,cf_stable_bias_monitor_recall_k-0_CoT-F_cf-sim-xye,,0.625,0.737
mmlu,answer_key,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.062,0.131,mmlu,answer_key,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xy,,0.0,0.065
mmlu,answer_key,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.167,0.393,mmlu,answer_key,cf_stable_bias_monitor_yes_rate_k-0_CoT-F_cf-sim-xye,,0.139,0.304
mmlu,answer_key,cf_stable_bias_n,,48.0,61.0,mmlu,answer_key,cf_stable_bias_n,,36.0,46.0
mmlu,answer_key,cf_stable_greedy_backfire_correction_rate,,0.2,0.143,mmlu,answer_key,cf_stable_greedy_backfire_correction_rate,,0.0,0.0
mmlu,answer_key,cf_stable_greedy_backfire_correction_rate_eligible_n,,10.0,7.0,mmlu,answer_key,cf_stable_greedy_backfire_correction_rate_eligible_n,,1.0,1.0
mmlu,answer_key,cf_stable_greedy_backfire_corruption_rate,,0.0,0.097,mmlu,answer_key,cf_stable_greedy_backfire_corruption_rate,,0.156,0.133
mmlu,answer_key,cf_stable_greedy_backfire_corruption_rate_eligible_n,,31.0,31.0,mmlu,answer_key,cf_stable_greedy_backfire_corruption_rate_eligible_n,,32.0,30.0
mmlu,answer_key,cf_stable_greedy_backfire_rate,,0.049,0.105,mmlu,answer_key,cf_stable_greedy_backfire_rate,,0.152,0.129
mmlu,answer_key,cf_stable_greedy_backfire_rate_eligible_n,,41.0,38.0,mmlu,answer_key,cf_stable_greedy_backfire_rate_eligible_n,,33.0,31.0
mmlu,answer_key,cf_stable_greedy_bias_correction_rate,,0.667,0.667,mmlu,answer_key,cf_stable_greedy_bias_correction_rate,,0.0,1.0
mmlu,answer_key,cf_stable_greedy_bias_correction_rate_eligible_n,,3.0,3.0,mmlu,answer_key,cf_stable_greedy_bias_correction_rate_eligible_n,,1.0,1.0
mmlu,answer_key,cf_stable_greedy_bias_corruption_rate,,0.081,0.294,mmlu,answer_key,cf_stable_greedy_bias_corruption_rate,,0.087,0.204
mmlu,answer_key,cf_stable_greedy_bias_corruption_rate_eligible_n,,86.0,85.0,mmlu,answer_key,cf_stable_greedy_bias_corruption_rate_eligible_n,,92.0,88.0
mmlu,answer_key,cf_stable_greedy_bias_rate,,0.101,0.307,mmlu,answer_key,cf_stable_greedy_bias_rate,,0.086,0.214
mmlu,answer_key,cf_stable_greedy_bias_rate_eligible_n,,89.0,88.0,mmlu,answer_key,cf_stable_greedy_bias_rate_eligible_n,,93.0,89.0
mmlu,answer_key,cf_stable_n,,130.0,126.0,mmlu,answer_key,cf_stable_n,,126.0,120.0
mmlu,answer_key,cf_stable_n_backfired,,2.0,4.0,mmlu,answer_key,cf_stable_n_backfired,,5.0,4.0
mmlu,answer_key,cf_stable_n_biased,,9.0,27.0,mmlu,answer_key,cf_stable_n_biased,,8.0,19.0
mmlu,answer_key,cf_stable_perc,,0.97,0.94,mmlu,answer_key,cf_stable_perc,,0.94,0.896
mmlu,answer_key,cf_stable_posthoc_greedy_backfire_correction_rate,,0.667,0.5,mmlu,answer_key,cf_stable_posthoc_greedy_backfire_correction_rate,,0.0,
mmlu,answer_key,cf_stable_posthoc_greedy_backfire_correction_rate_eligible_n,,3.0,2.0,mmlu,answer_key,cf_stable_posthoc_greedy_backfire_correction_rate_eligible_n,,1.0,0.0
mmlu,answer_key,cf_stable_posthoc_greedy_backfire_corruption_rate,,0.0,0.048,mmlu,answer_key,cf_stable_posthoc_greedy_backfire_corruption_rate,,0.056,0.054
mmlu,answer_key,cf_stable_posthoc_greedy_backfire_corruption_rate_eligible_n,,79.0,63.0,mmlu,answer_key,cf_stable_posthoc_greedy_backfire_corruption_rate_eligible_n,,89.0,74.0
mmlu,answer_key,cf_stable_posthoc_greedy_backfire_rate,,0.024,0.062,mmlu,answer_key,cf_stable_posthoc_greedy_backfire_rate,,0.056,0.054
mmlu,answer_key,cf_stable_posthoc_greedy_backfire_rate_eligible_n,,82.0,65.0,mmlu,answer_key,cf_stable_posthoc_greedy_backfire_rate_eligible_n,,90.0,74.0
mmlu,answer_key,cf_stable_posthoc_greedy_bias_correction_rate,,0.2,0.25,mmlu,answer_key,cf_stable_posthoc_greedy_bias_correction_rate,,0.0,0.5
mmlu,answer_key,cf_stable_posthoc_greedy_bias_correction_rate_eligible_n,,10.0,8.0,mmlu,answer_key,cf_stable_posthoc_greedy_bias_correction_rate_eligible_n,,1.0,2.0
mmlu,answer_key,cf_stable_posthoc_greedy_bias_corruption_rate,,0.184,0.472,mmlu,answer_key,cf_stable_posthoc_greedy_bias_corruption_rate,,0.229,0.409
mmlu,answer_key,cf_stable_posthoc_greedy_bias_corruption_rate_eligible_n,,38.0,53.0,mmlu,answer_key,cf_stable_posthoc_greedy_bias_corruption_rate_eligible_n,,35.0,44.0
mmlu,answer_key,cf_stable_posthoc_greedy_bias_rate,,0.188,0.443,mmlu,answer_key,cf_stable_posthoc_greedy_bias_rate,,0.222,0.413
mmlu,answer_key,cf_stable_posthoc_greedy_bias_rate_eligible_n,,48.0,61.0,mmlu,answer_key,cf_stable_posthoc_greedy_bias_rate_eligible_n,,36.0,46.0
mmlu,answer_key,cf_stable_posthoc_n_backfired,,2.0,4.0,mmlu,answer_key,cf_stable_posthoc_n_backfired,,5.0,4.0
mmlu,answer_key,cf_stable_posthoc_n_biased,,9.0,27.0,mmlu,answer_key,cf_stable_posthoc_n_biased,,8.0,19.0
mmlu,answer_key,cf_stable_sim_baseline_always_correct_acc,,0.9,0.921,mmlu,answer_key,cf_stable_sim_baseline_always_correct_acc,,0.984,0.983
mmlu,answer_key,cf_stable_sim_baseline_majority_class_acc,,0.523,0.516,mmlu,answer_key,cf_stable_sim_baseline_majority_class_acc,,0.516,0.517
mmlu,answer_key,cf_stable_sim_baseline_sim_own_preds_acc,,0.915,0.936,mmlu,answer_key,cf_stable_sim_baseline_sim_own_preds_acc,,0.96,0.958
mmlu,answer_key,cf_stable_sim_baseline_switch_rate,,0.085,0.246,mmlu,answer_key,cf_stable_sim_baseline_switch_rate,,0.103,0.192
mmlu,answer_key,elapsed_time,14.747,15.712,16.23,mmlu,answer_key,elapsed_time,14.219,15.39,16.071
mmlu,answer_key,h1_acc_post,,0.896,0.91,mmlu,answer_key,h1_acc_post,,0.963,0.918
mmlu,answer_key,h1_acc_pre,,0.881,0.881,mmlu,answer_key,h1_acc_pre,,0.948,0.948
mmlu,answer_key,h1_acc_sim,,0.963,0.963,mmlu,answer_key,h1_acc_sim,,0.94,0.94
mmlu,answer_key,h1_agree_post_sim,,0.91,0.918,mmlu,answer_key,h1_agree_post_sim,,0.948,0.903
mmlu,answer_key,h1_agree_pre_post,,0.97,0.94,mmlu,answer_key,h1_agree_pre_post,,0.94,0.896
mmlu,answer_key,h1_agree_pre_post_simwrong,,1.0,0.8,mmlu,answer_key,h1_agree_pre_post_simwrong,,0.625,0.625
mmlu,answer_key,h1_agree_pre_sim,,0.896,0.896,mmlu,answer_key,h1_agree_pre_sim,,0.918,0.918
mmlu,answer_key,h1_n_simwrong,,5.0,5.0,mmlu,answer_key,h1_n_simwrong,,8.0,8.0
mmlu,answer_key,original_data_greedy_acc,0.873,0.873,0.702,mmlu,answer_key,original_data_greedy_acc,0.858,0.858,0.754
mmlu,answer_key,original_data_pos_cot_EM,,0.053,0.258,mmlu,answer_key,original_data_pos_cot_EM,,,
mmlu,answer_key,original_data_pos_label_greedy_acc,,0.909,0.788,mmlu,answer_key,original_data_pos_label_greedy_acc,,,
mmlu,answer_key,original_model_answer_agreement_vs_round0,,0.91,0.769,mmlu,answer_key,original_model_answer_agreement_vs_round0,,0.836,0.776
mmlu,answer_key,original_model_answer_cross_round_agreement,,0.91,0.784,mmlu,answer_key,original_model_answer_cross_round_agreement,,0.836,0.791
mmlu,answer_key,original_model_cot_cross_round_EM,,0.052,0.254,mmlu,answer_key,original_model_cot_cross_round_EM,,0.008,0.03
mmlu,answer_key,sim_balanced_fresh_n,134.0,134.0,134.0,mmlu,answer_key,sim_balanced_fresh_n,134.0,134.0,134.0
mmlu,answer_key,sim_balanced_fresh_sim_baseline_always_correct_acc,0.881,0.896,0.91,mmlu,answer_key,sim_balanced_fresh_sim_baseline_always_correct_acc,0.948,0.963,0.918
mmlu,answer_key,sim_balanced_fresh_sim_baseline_majority_class_acc,0.522,0.522,0.507,mmlu,answer_key,sim_balanced_fresh_sim_baseline_majority_class_acc,0.537,0.507,0.507
mmlu,answer_key,sim_balanced_fresh_sim_baseline_sim_own_preds_acc,0.896,0.91,0.918,mmlu,answer_key,sim_balanced_fresh_sim_baseline_sim_own_preds_acc,0.918,0.948,0.903
mmlu,answer_key,sim_balanced_fresh_sim_baseline_switch_rate,0.082,0.097,0.254,mmlu,answer_key,sim_balanced_fresh_sim_baseline_switch_rate,0.104,0.104,0.239
mmlu,answer_key,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.896,0.903,0.791,mmlu,answer_key,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.881,0.858,0.784
mmlu,answer_key,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.91,0.963,0.918,mmlu,answer_key,sim_balanced_fresh_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.903,0.948,0.896
mmlu,answer_key,sim_balanced_greedy_backfire_correction_rate,0.167,0.273,0.111,mmlu,answer_key,sim_balanced_greedy_backfire_correction_rate,0.0,0.0,0.375
mmlu,answer_key,sim_balanced_greedy_backfire_correction_rate_eligible_n,12.0,11.0,9.0,mmlu,answer_key,sim_balanced_greedy_backfire_correction_rate_eligible_n,4.0,4.0,8.0
mmlu,answer_key,sim_balanced_greedy_backfire_corruption_rate,0.0,0.0,0.094,mmlu,answer_key,sim_balanced_greedy_backfire_corruption_rate,0.0,0.176,0.188
mmlu,answer_key,sim_balanced_greedy_backfire_corruption_rate_eligible_n,31.0,32.0,32.0,mmlu,answer_key,sim_balanced_greedy_backfire_corruption_rate_eligible_n,32.0,34.0,32.0
mmlu,answer_key,sim_balanced_greedy_backfire_rate,0.046,0.07,0.098,mmlu,answer_key,sim_balanced_greedy_backfire_rate,0.0,0.158,0.225
mmlu,answer_key,sim_balanced_greedy_backfire_rate_eligible_n,43.0,43.0,41.0,mmlu,answer_key,sim_balanced_greedy_backfire_rate_eligible_n,36.0,38.0,40.0
mmlu,answer_key,sim_balanced_greedy_bias_correction_rate,0.75,0.667,0.667,mmlu,answer_key,sim_balanced_greedy_bias_correction_rate,0.333,0.0,0.667
mmlu,answer_key,sim_balanced_greedy_bias_correction_rate_eligible_n,4.0,3.0,3.0,mmlu,answer_key,sim_balanced_greedy_bias_correction_rate_eligible_n,3.0,1.0,3.0
mmlu,answer_key,sim_balanced_greedy_bias_corruption_rate,0.069,0.091,0.311,mmlu,answer_key,sim_balanced_greedy_bias_corruption_rate,0.137,0.084,0.231
mmlu,answer_key,sim_balanced_greedy_bias_corruption_rate_eligible_n,87.0,88.0,90.0,mmlu,answer_key,sim_balanced_greedy_bias_corruption_rate_eligible_n,95.0,95.0,91.0
mmlu,answer_key,sim_balanced_greedy_bias_rate,0.099,0.11,0.323,mmlu,answer_key,sim_balanced_greedy_bias_rate,0.143,0.083,0.245
mmlu,answer_key,sim_balanced_greedy_bias_rate_eligible_n,91.0,91.0,93.0,mmlu,answer_key,sim_balanced_greedy_bias_rate_eligible_n,98.0,96.0,94.0
mmlu,answer_key,sim_balanced_n,134.0,134.0,134.0,mmlu,answer_key,sim_balanced_n,134.0,134.0,134.0
mmlu,answer_key,sim_balanced_n_backfired,2.0,3.0,4.0,mmlu,answer_key,sim_balanced_n_backfired,0.0,6.0,9.0
mmlu,answer_key,sim_balanced_n_biased,9.0,10.0,30.0,mmlu,answer_key,sim_balanced_n_biased,14.0,8.0,23.0
mmlu,answer_key,sim_balanced_sim_baseline_always_correct_acc,0.881,0.896,0.91,mmlu,answer_key,sim_balanced_sim_baseline_always_correct_acc,0.948,0.963,0.918
mmlu,answer_key,sim_balanced_sim_baseline_majority_class_acc,0.522,0.522,0.507,mmlu,answer_key,sim_balanced_sim_baseline_majority_class_acc,0.537,0.507,0.507
mmlu,answer_key,sim_balanced_sim_baseline_sim_own_preds_acc,0.896,0.91,0.918,mmlu,answer_key,sim_balanced_sim_baseline_sim_own_preds_acc,0.918,0.948,0.903
mmlu,answer_key,sim_balanced_sim_baseline_switch_rate,0.082,0.097,0.254,mmlu,answer_key,sim_balanced_sim_baseline_switch_rate,0.104,0.104,0.239
mmlu,answer_key,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.896,0.903,0.791,mmlu,answer_key,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xy,0.881,0.858,0.784
mmlu,answer_key,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.91,0.963,0.918,mmlu,answer_key,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye,0.903,0.948,0.896
mmlu,answer_key,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.963,0.918,mmlu,answer_key,sim_balanced_sim_greedy_cot_acc_k-0_CoT-F_cf-sim-xye_vs_prev_round,,0.903,0.91
mmlu,answer_key,train_avg_neg_correctness,0.037,0.022,,mmlu,answer_key,train_avg_neg_correctness,,,
mmlu,answer_key,train_avg_neg_faithfulness,0.0,0.0,,mmlu,answer_key,train_avg_neg_faithfulness,,,
mmlu,answer_key,train_avg_orig_correctness,0.873,0.873,,mmlu,answer_key,train_avg_orig_correctness,,,
mmlu,answer_key,train_avg_orig_faithfulness,0.91,0.963,,mmlu,answer_key,train_avg_orig_faithfulness,,,
mmlu,answer_key,train_avg_pos_correctness,0.858,0.858,,mmlu,answer_key,train_avg_pos_correctness,,,
mmlu,answer_key,train_avg_pos_faithfulness,0.985,0.985,,mmlu,answer_key,train_avg_pos_faithfulness,,,
mmlu,answer_key,train_faithfulness_ceiling,0.985,0.985,,mmlu,answer_key,train_faithfulness_ceiling,,,
mmlu,answer_key,train_final_rewrite_success,1.0,1.0,,mmlu,answer_key,train_final_rewrite_success,,,
mmlu,answer_key,train_n_rewritten,10.0,3.0,,mmlu,answer_key,train_n_rewritten,,,
mmlu,answer_key,train_neg_case_both_wrong,12.0,4.0,,mmlu,answer_key,train_neg_case_both_wrong,,,
mmlu,answer_key,train_neg_case_both_wrong_pct,1.0,0.8,,mmlu,answer_key,train_neg_case_both_wrong_pct,,,
mmlu,answer_key,train_neg_case_harmful,0.0,1.0,,mmlu,answer_key,train_neg_case_harmful,,,
mmlu,answer_key,train_neg_case_harmful_pct,0.0,0.2,,mmlu,answer_key,train_neg_case_harmful_pct,,,
mmlu,answer_key,train_neg_case_total,12.0,5.0,,mmlu,answer_key,train_neg_case_total,,,
mmlu,answer_key,train_negative_example_correct,0.037,0.022,,mmlu,answer_key,train_negative_example_correct,,,
mmlu,answer_key,train_original_pred_correct,0.873,0.873,,mmlu,answer_key,train_original_pred_correct,,,
mmlu,answer_key,train_perc_neg_non_empty,0.09,0.037,,mmlu,answer_key,train_perc_neg_non_empty,,,
mmlu,answer_key,train_perc_paired_data,0.075,0.022,,mmlu,answer_key,train_perc_paired_data,,,
mmlu,answer_key,train_perc_pos_non_empty,0.985,0.985,,mmlu,answer_key,train_perc_pos_non_empty,,,
mmlu,answer_key,train_perc_with_correct_pos,0.858,0.858,,mmlu,answer_key,train_perc_with_correct_pos,,,
mmlu,answer_key,train_perc_with_faithful_pos,0.985,0.985,,mmlu,answer_key,train_perc_with_faithful_pos,,,
mmlu,answer_key,train_pos_case_actively_helpful,12.0,11.0,,mmlu,answer_key,train_pos_case_actively_helpful,,,
mmlu,answer_key,train_pos_case_actively_helpful_pct,0.091,0.083,,mmlu,answer_key,train_pos_case_actively_helpful_pct,,,
mmlu,answer_key,train_pos_case_merely_correct,120.0,121.0,,mmlu,answer_key,train_pos_case_merely_correct,,,
mmlu,answer_key,train_pos_case_merely_correct_pct,0.909,0.917,,mmlu,answer_key,train_pos_case_merely_correct_pct,,,
mmlu,answer_key,train_pos_case_total,132.0,132.0,,mmlu,answer_key,train_pos_case_total,,,
mmlu,answer_key,train_positive_example_correct,0.858,0.858,,mmlu,answer_key,train_positive_example_correct,,,
mmlu,answer_key,train_rewrite_agreement_with_orig,1.0,1.0,,mmlu,answer_key,train_rewrite_agreement_with_orig,,,
mmlu,answer_key_user_help,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.029,0.222,0.25,mmlu,answer_key_user_help,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xy,0.0,0.379,0.25
mmlu,answer_key_user_help,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.029,0.056,0.083,mmlu,answer_key_user_help,all_backfire_monitor_ECR_k-0_CoT-F_cf-sim-xye,0.0,0.069,0.083
mmlu,answer_key_user_help,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.03,0.083,0.111,mmlu,answer_key_user_help,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xy,0.059,0.25,0.222
mmlu,answer_key_user_help,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.03,0.083,0.0,mmlu,answer_key_user_help,all_backfire_monitor_FPR_k-0_CoT-F_cf-sim-xye,0.0,0.125,0.111
mmlu,answer_key_user_help,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,0.941,0.722,0.667,mmlu,answer_key_user_help,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xy,0.941,0.483,0.583
mmlu,answer_key_user_help,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,0.941,0.889,0.917,mmlu,answer_key_user_help,all_backfire_monitor_acc_k-0_CoT-F_cf-sim-xye,1.0,0.862,0.833
mmlu,answer_key_user_help,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_key_user_help,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_key_user_help,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_key_user_help,all_backfire_monitor_auprc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_key_user_help,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0,mmlu,answer_key_user_help,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xy,-1.0,-1.0,-1.0
mmlu,answer_key_user_help,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0,mmlu,answer_key_user_help,all_backfire_monitor_auroc_k-0_CoT-F_cf-sim-xye,-1.0,-1.0,-1.0
mmlu,answer_key_user_help,all_backfire_monitor_baseline_always_correct_acc,0.941,0.889,0.917,mmlu,answer_key_user_help,all_backfire_monitor_baseline_always_correct_acc,1.0,0.862,0.917
mmlu,answer_key_user_help,all_backfire_monitor_baseline_never_influenced_acc,0.971,0.667,0.75,mmlu,answer_key_user_help,all_backfire_monitor_baseline_never_influenced_acc,1.0,0.552,0.75
mmlu,answer_key_user_help,all_backfire_monitor_baseline_sim_own_preds_acc,0.941,0.944,1.0,mmlu,answer_key_user_help,all_backfire_monitor_baseline_sim_own_preds_acc,0.971,0.897,1.0
mmlu,answer_key_user_help,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,-1.0,0.444,-1.0,mmlu,answer_key_user_help,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xy,-1.0,0.21,-1.0
mmlu,answer_key_user_help,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,-1.0,0.833,0.8,mmlu,answer_key_user_help,all_backfire_monitor_f1_k-0_CoT-F_cf-sim-xye,-1.0,0.846,0.667
mmlu,answer_key_user_help,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,0.0,0.553,0.0,mmlu,answer_key_user_help,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xy,-1.0,0.34,0.0
mmlu,answer_key_user_help,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,0.0,0.874,0.816,mmlu,answer_key_user_help,all_backfire_monitor_gmean_k-0_CoT-F_cf-sim-xye,-1.0,0.86,0.77
mmlu,answer_key_user_help,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,0.0,0.667,0.0,mmlu,answer_key_user_help,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xy,0.0,0.333,0.0
mmlu,answer_key_user_help,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,0.0,0.833,1.0,mmlu,answer_key_user_help,all_backfire_monitor_precision_k-0_CoT-F_cf-sim-xye,-1.0,0.846,0.667
